Адрес ОЖФ,Идентификационный код адреса дома в ГИС ЖКХ,Глобальный уникальный идентификатор дома по ФИАС,Код ОКТМО,Способ управления,"ОГРН организации, осуществляющей управление домом","КПП организации, осуществляющей управление домом","Наименование организации, осуществляющей управление домом",Тип дома,Состояние,Общая площадь дома,Жилая площадь в доме,Дом находится в собственности субъекта Российской Федерации и в полном объеме используется в качестве общежития,Дом находится в муниципальной собственности и в полном объеме используется в качестве общежития,Тип общежития,Тип помещения (блока),Дата сноса объекта,Номер помещения (блока),Номер комнаты,Кадастровый номер,Глобальный уникальный идентификатор дома,Глобальный уникальный идентификатор помещения,Глобальный уникальный идентификатор комнаты,lon,lat,area_num,geometry
"123557, Москва г, ул. Большая Грузинская, д. 15, строение 2",52b05b80-e8ab-45bf-ab25-e797fd0f0a2c,48f46d31-22ae-4fb1-b5f9-83042eceaa49,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,1044.9,854,-,-,-,,,,,77:01:0004021:1026,c86a32a6-4cec-490e-89e1-06a86afe69b0,,,37.576289,55.766177,95,POINT (37.576289 55.766177)
"123557, Москва г, ул. Большая Грузинская, д. 19",b63bac41-2355-4b10-a431-a3966d9aa55b,3459f709-1bbe-4c24-bb9b-711a06dc736b,45380000,ТСЖ,1037739637594.0,770301001.0,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ДОМ АГАЛАРОВА"" (НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ)",Многоквартирный,Исправный,8600.5,,-,-,-,,,,,77:01:0004021:1057,0846ee02-ed11-4f9d-acfb-4ebe0c031a02,,,37.5771131,55.7669278,95,POINT (37.5771131 55.7669278)
"123557, Москва г, ул. Большая Грузинская, д. 37",7ee21eb6-4dd3-439f-93ed-02e0e151ee36,591ecbe2-a016-4962-8d1d-737826bae214,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,4303.2,3627,-,-,-,,,,,77:01:0004021:1028,2b768216-70c2-41ed-8601-9f7550cd3449,,,37.5799227,55.7688707,95,POINT (37.5799227 55.7688707)
"123557, Москва г, ул. Большая Грузинская, д. 37, строение 2",16932a85-f9c8-4b0c-9c92-573d5949a062,16932a85-f9c8-4b0c-9c92-573d5949a062,45380000,ТСЖ,1037739950357.0,770301001.0,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""НА БОЛЬШОЙ ГРУЗИНСКОЙ""",Многоквартирный,Исправный,11841.5,9936,-,-,-,,,,,77:01:0004021:1058,e62a8e91-7cb8-416a-9fbe-d3e539bc905e,,,37.58091599999999,55.769562,95,POINT (37.58091599999999 55.769562)
"123557, Москва г, ул. Климашкина, д. 10",1376f6df-7469-470f-8751-8daf864aeaf4,d0e98edc-c03e-4040-9fef-13d5132b4361,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,8309.7,6730.2,-,-,-,,,,,77:01:0004021:1051,6a8c18a5-2f85-44a7-8421-4d846cd2abf1,,,37.574953,55.768521,95,POINT (37.574953 55.768521)
"123557, Москва г, ул. Климашкина, д. 12",0371d51e-8148-4c3c-8e7a-28840458294b,a64f5027-6f68-4d51-a0a1-e8d1d322f458,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,12342.3,10211.6,-,-,-,,,,,77:01:0004021:1031,e6611180-801c-4648-a85b-37389bf6bb87,,,37.5736412,55.76791429999999,95,POINT (37.5736412 55.76791429999999)
"123557, Москва г, ул. Климашкина, д. 14",6c57f68c-6ee2-48d3-85a6-c7e8703d38e1,6c57f68c-6ee2-48d3-85a6-c7e8703d38e1,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,3005.1,2516,-,-,-,,,,,77:01:0004024:1026,4c31b99b-58d4-411f-bbfd-4ff19958d647,,,37.5705939,55.76852359999999,95,POINT (37.5705939 55.76852359999999)
"123557, Москва г, ул. Климашкина, д. 15",e676a600-1466-4f11-adca-dd32f5206749,e676a600-1466-4f11-adca-dd32f5206749,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,1485.4,1198.4,-,-,-,,,,,77:01:0004023:1018,d29ec1e6-9503-441a-a2d5-b23e61d385dd,,,37.5686299,55.7670914,95,POINT (37.5686299 55.7670914)
"123557, Москва г, ул. Климашкина, д. 16",0d266ccd-cc69-4b31-8cbf-7d8916b12cc8,5c29b51d-f073-4198-9c1f-17608413e17f,45380000,ЖК,1037739022771.0,770301001.0,"ПОТРЕБИТЕЛЬСКИЙ ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""КЛИМАШКИНА-18"" (НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ)",Многоквартирный,Исправный,2505.7,1725,-,-,-,,,,,77:01:0004024:1054,a8e888fe-da99-41cd-b879-8c42b41a19f1,,,37.5702726,55.768054,95,POINT (37.5702726 55.768054)
"123557, Москва г, ул. Климашкина, д. 17, строение 2",14298cc8-067d-4631-b140-f14005fb91d9,14298cc8-067d-4631-b140-f14005fb91d9,45380000,ТСЖ,1047796972376.0,770301001.0,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ПАНОРАМА""",Многоквартирный,Исправный,18291.3,11174.7,-,-,-,,,,,77:01:0004023:1085,a67e7fb8-a3a9-4ea6-b362-ca5744600582,,,37.5681208,55.767356,95,POINT (37.5681208 55.767356)
